segment,mean,median,max,sunlight_contamination
2015-09-17-8,62.43,56.61,213.22,0
2015-09-17-9,43.34,39.49,157.28,0
2015-09-17-10,69.21,67.72,215.06,0
2015-09-17-11,29.81,28.44,89.94,0
2015-09-17-12,18.55,18.94,52.38,0
2015-09-17-13,20.03,17.95,81.46,0
2015-09-17-14,9.22,0.00,77.69,0
2015-09-17-15,0.00,0.00,0.00,0
2015-09-17-16,0.00,0.00,0.00,0
2015-09-17-17,0.00,0.00,0.00,0
2015-09-17-18,0.00,0.00,0.00,0
2015-09-17-19,0.00,0.00,0.00,0
2015-09-17-20,0.00,0.00,0.00,0
2015-09-17-21,0.00,0.00,0.00,0
2015-09-17-22,0.00,0.00,0.00,0
2015-09-17-23,0.00,0.00,0.00,0
2015-09-18-0,0.00,0.00,0.00,0
2015-09-18-1,0.00,0.00,0.00,0
2015-09-18-2,0.00,0.00,0.00,0
2015-09-18-3,0.00,0.00,0.00,0
2015-09-18-4,0.00,0.00,0.00,0
2015-09-18-5,11.71,10.22,36.83,0
2015-09-18-6,23.39,17.34,193.83,0
2015-09-18-7,45.89,34.75,205.61,0
2015-09-18-8,42.81,39.20,215.75,0
2015-09-18-9,44.53,40.03,184.39,0
2015-09-18-10,94.25,88.13,241.84,0
2015-09-18-11,67.43,65.64,182.69,0
2015-09-18-12,31.54,26.16,201.43,0
2015-09-18-13,79.27,76.64,202.07,0
2015-09-18-14,25.46,0.00,133.67,0
2015-09-18-15,0.00,0.00,0.00,0
2015-09-18-16,0.00,0.00,0.00,0
2015-09-18-17,0.00,0.00,0.00,0
2015-09-18-18,0.00,0.00,0.00,0
2015-09-18-19,0.00,0.00,0.00,0
2015-09-18-20,0.00,0.00,0.00,0
2015-09-18-21,0.00,0.00,0.00,0
2015-09-18-22,0.00,0.00,0.00,0
2015-09-18-23,0.00,0.00,0.00,0
2015-09-19-0,0.00,0.00,0.00,0
2015-09-19-1,0.00,0.00,0.00,0
2015-09-19-2,0.00,0.00,0.00,0
2015-09-19-3,0.00,0.00,0.00,0
2015-09-19-4,0.00,0.00,0.00,0
2015-09-19-5,9.43,6.73,28.63,0
2015-09-19-6,16.46,10.03,101.49,0
2015-09-19-7,47.71,50.81,115.84,0
2015-09-19-8,90.69,69.64,239.45,0
2015-09-19-9,96.15,88.45,224.62,0
2015-09-19-10,42.21,45.40,88.22,0
2015-09-19-11,34.91,35.43,86.34,0
2015-09-19-12,22.41,23.30,73.71,0
2015-09-19-13,43.45,40.77,98.64,0
2015-09-19-14,18.65,0.00,91.79,0
2015-09-19-15,0.00,0.00,0.00,0
2015-09-19-16,0.00,0.00,0.00,0
2015-09-19-17,0.00,0.00,0.00,0
2015-09-19-18,0.00,0.00,0.00,0
2015-09-19-19,0.00,0.00,0.00,0
2015-09-19-20,0.00,0.00,0.00,0
2015-09-19-21,0.00,0.00,0.00,0
2015-09-19-22,0.00,0.00,0.00,0
2015-09-19-23,0.00,0.00,0.00,0
2015-09-20-0,0.00,0.00,0.00,0
2015-09-20-1,0.00,0.00,0.00,0
2015-09-20-2,0.00,0.00,0.00,0
2015-09-20-3,0.00,0.00,0.00,0
2015-09-20-4,0.00,0.00,0.00,0
2015-09-20-5,17.74,18.94,43.40,0
2015-09-20-6,45.63,44.05,106.13,0
2015-09-20-7,122.87,108.13,249.07,0
2015-09-20-8,71.06,66.39,213.88,0
2015-09-20-9,92.90,82.93,240.18,0
2015-09-20-10,33.92,29.37,178.99,0
2015-09-20-11,40.19,21.93,248.96,0
2015-09-20-12,103.22,107.16,248.16,0
2015-09-20-13,38.45,27.08,141.58,0
2015-09-20-14,22.59,0.00,113.19,0
2015-09-20-15,0.00,0.00,0.00,0
2015-09-20-16,0.00,0.00,0.00,0
2015-09-20-17,0.00,0.00,0.00,0
2015-09-20-18,0.00,0.00,0.00,0
2015-09-20-19,0.00,0.00,0.00,0
2015-09-20-20,0.00,0.00,0.00,0
2015-09-20-21,0.00,0.00,0.00,0
2015-09-20-22,0.00,0.00,0.00,0
2015-09-20-23,0.00,0.00,0.00,0
2015-09-21-0,0.00,0.00,0.00,0
2015-09-21-1,0.00,0.00,0.00,0
2015-09-21-2,0.00,0.00,0.00,0
2015-09-21-3,0.00,0.00,0.00,0
2015-09-21-4,0.00,0.00,0.00,0
2015-09-21-5,15.65,16.56,247.02,0
2015-09-21-6,11.01,6.86,72.24,0
2015-09-21-7,15.46,10.68,194.27,0
2015-09-21-8,24.87,14.82,237.96,0
2015-09-21-9,14.01,8.03,175.88,0
2015-09-21-10,26.49,15.16,187.36,0
2015-09-21-11,14.45,10.38,94.77,0
2015-09-21-12,10.71,8.62,103.73,0
2015-09-21-13,12.72,12.06,34.24,0
2015-09-21-14,6.63,0.00,46.96,0
2015-09-21-15,0.00,0.00,0.00,0
2015-09-21-16,0.00,0.00,0.00,0
2015-09-21-17,0.00,0.00,0.00,0
2015-09-21-18,0.00,0.00,0.00,0
2015-09-21-19,0.00,0.00,0.00,0
2015-09-21-20,0.00,0.00,0.00,0
2015-09-21-21,0.00,0.00,0.00,0
2015-09-21-22,0.00,0.00,0.00,0
2015-09-21-23,0.00,0.00,0.00,0
2015-09-22-0,0.00,0.00,0.00,0
2015-09-22-1,0.00,0.00,0.00,0
2015-09-22-2,0.00,0.00,0.00,0
2015-09-22-3,0.00,0.00,0.00,0
2015-09-22-4,0.29,0.00,14.33,0
2015-09-22-5,10.08,8.40,34.36,0
2015-09-22-6,8.63,7.72,42.86,0
2015-09-22-7,68.06,57.07,202.03,0
2015-09-22-8,41.37,42.36,89.38,0
2015-09-22-9,19.78,18.54,52.58,0
2015-09-22-10,10.11,9.76,32.62,0
2015-09-22-11,18.19,18.41,48.02,0
2015-09-22-12,11.63,10.95,31.76,0
2015-09-22-13,14.70,12.74,212.75,0
2015-09-22-14,15.48,0.00,199.07,0
2015-09-22-15,0.00,0.00,0.00,0
2015-09-22-16,0.00,0.00,0.00,0
2015-09-22-17,0.00,0.00,0.00,0
2015-09-22-18,0.00,0.00,0.00,0
2015-09-22-19,0.00,0.00,0.00,0
2015-09-22-20,0.00,0.00,0.00,0
2015-09-22-21,0.00,0.00,0.00,0
2015-09-22-22,0.00,0.00,0.00,0
2015-09-22-23,0.00,0.00,0.00,0
2015-09-23-0,0.00,0.00,0.00,0
2015-09-23-1,0.00,0.00,0.00,0
2015-09-23-2,0.00,0.00,0.00,0
2015-09-23-3,0.00,0.00,0.00,0
2015-09-23-4,0.78,0.00,27.79,0
2015-09-23-5,16.31,15.22,46.38,0
2015-09-23-6,6.75,7.15,21.77,0
2015-09-23-7,11.17,7.74,240.98,0
2015-09-23-8,78.50,64.34,226.37,0
2015-09-23-9,47.89,47.74,137.01,0
2015-09-23-10,54.48,46.92,152.91,0
2015-09-23-11,28.96,24.23,114.63,0
2015-09-23-12,14.47,13.85,45.98,0
2015-09-23-13,13.81,12.97,51.47,0
2015-09-23-14,19.76,11.51,80.12,0
2015-09-23-15,0.00,0.00,0.00,0
2015-09-23-16,0.00,0.00,0.00,0
2015-09-23-17,0.00,0.00,0.00,0
2015-09-23-18,0.00,0.00,0.00,0
2015-09-23-19,0.00,0.00,0.00,0
2015-09-23-20,0.00,0.00,0.00,0
2015-09-23-21,0.00,0.00,0.00,0
2015-09-23-22,0.00,0.00,0.00,0
2015-09-23-23,0.00,0.00,0.00,0
2015-09-24-0,0.00,0.00,0.00,0
2015-09-24-1,0.00,0.00,0.00,0
2015-09-24-2,0.00,0.00,0.00,0
2015-09-24-3,0.00,0.00,0.00,0
2015-09-24-4,1.42,0.00,43.87,0
2015-09-24-5,19.02,18.09,189.83,0
2015-09-24-6,15.62,13.01,88.19,0
2015-09-24-7,15.62,14.50,71.94,0
2015-09-24-8,19.79,13.65,247.13,0
2015-09-24-9,27.47,16.85,233.17,0
2015-09-24-10,20.43,16.87,187.16,0
2015-09-24-11,24.55,14.50,200.92,0
2015-09-24-12,21.16,14.63,116.64,0
2015-09-24-13,13.02,8.67,62.92,0
2015-09-24-14,11.50,7.42,221.00,0
2015-09-24-15,0.00,0.00,0.00,0
2015-09-24-16,0.00,0.00,0.00,0
2015-09-24-17,0.00,0.00,0.00,0
2015-09-24-18,0.00,0.00,0.00,0
2015-09-24-19,0.00,0.00,0.00,0
2015-09-24-20,0.00,0.00,0.00,0
2015-09-24-21,0.00,0.00,0.00,0
2015-09-24-22,0.00,0.00,0.00,0
2015-09-24-23,0.00,0.00,0.00,0
2015-09-25-0,0.00,0.00,0.00,0
2015-09-25-1,0.00,0.00,0.00,0
2015-09-25-2,0.00,0.00,0.00,0
2015-09-25-3,0.00,0.00,0.00,0
2015-09-25-4,2.42,0.00,38.01,0
2015-09-25-5,13.38,12.14,44.38,0
2015-09-25-6,13.68,13.82,42.53,0
2015-09-25-7,14.71,15.02,55.63,0
2015-09-25-8,18.84,19.92,63.83,0
2015-09-25-9,24.60,24.82,60.95,0
2015-09-25-10,72.26,63.33,207.29,0
2015-09-25-11,86.73,83.80,197.88,0
2015-09-25-12,35.79,32.65,110.27,0
2015-09-25-13,7.08,6.18,25.43,0
2015-09-25-14,16.21,13.87,53.56,0
2015-09-25-15,0.00,0.00,0.00,0
2015-09-25-16,0.00,0.00,0.00,0
2015-09-25-17,0.00,0.00,0.00,0
2015-09-25-18,0.00,0.00,0.00,0
2015-09-25-19,0.00,0.00,0.00,0
2015-09-25-20,0.00,0.00,0.00,0
2015-09-25-21,0.00,0.00,0.00,0
2015-09-25-22,0.00,0.00,0.00,0
2015-09-25-23,0.00,0.00,0.00,0
2015-09-26-0,0.00,0.00,0.00,0
2015-09-26-1,0.00,0.00,0.00,0
2015-09-26-2,0.00,0.00,0.00,0
2015-09-26-3,0.00,0.00,0.00,0
2015-09-26-4,3.05,0.00,30.54,0
2015-09-26-5,15.51,16.32,29.50,0
2015-09-26-6,15.32,15.95,30.05,0
2015-09-26-7,13.14,11.55,34.02,0
2015-09-26-8,13.97,11.77,55.90,0
2015-09-26-9,24.21,16.73,248.96,0
2015-09-26-10,19.47,16.66,247.70,0
2015-09-26-11,13.31,12.52,31.84,0
2015-09-26-12,11.62,7.75,52.44,0
2015-09-26-13,6.77,3.29,31.59,0
2015-09-26-14,16.08,13.68,202.76,0
2015-09-26-15,0.00,0.00,0.00,0
2015-09-26-16,0.00,0.00,0.00,0
2015-09-26-17,0.00,0.00,0.00,0
2015-09-26-18,0.00,0.00,0.00,0
2015-09-26-19,0.00,0.00,0.00,0
2015-09-26-20,0.00,0.00,0.00,0
2015-09-26-21,0.00,0.00,0.00,0
2015-09-26-22,0.00,0.00,0.00,0
2015-09-26-23,0.00,0.00,0.00,0
2015-09-27-0,0.00,0.00,0.00,0
2015-09-27-1,0.00,0.00,0.00,0
2015-09-27-2,0.00,0.00,0.00,0
2015-09-27-3,0.00,0.00,0.00,0
2015-09-27-4,3.42,0.00,30.20,0
2015-09-27-5,13.28,13.15,29.95,0
2015-09-27-6,13.26,13.52,25.73,0
2015-09-27-7,13.68,14.42,26.79,0
2015-09-27-8,15.11,17.02,27.14,0
2015-09-27-9,16.33,18.85,26.66,0
2015-09-27-10,15.06,18.93,25.85,1
2015-09-27-11,12.56,14.04,26.66,1
2015-09-27-12,13.37,14.04,29.30,1
2015-09-27-13,18.69,21.44,31.47,1
2015-09-27-14,14.37,17.03,36.36,0
2015-09-27-15,0.00,0.00,0.00,0
2015-09-27-16,0.00,0.00,0.00,0
2015-09-27-17,0.00,0.00,0.00,0
2015-09-27-18,0.00,0.00,0.00,0
2015-09-27-19,0.00,0.00,0.00,0
2015-09-27-20,0.00,0.00,0.00,0
2015-09-27-21,0.00,0.00,0.00,0
2015-09-27-22,0.00,0.00,0.00,0
2015-09-27-23,0.00,0.00,0.00,0
2015-09-28-0,0.00,0.00,0.00,0
2015-09-28-1,0.00,0.00,0.00,0
2015-09-28-2,0.00,0.00,0.00,0
2015-09-28-3,0.00,0.00,0.00,0
2015-09-28-4,6.47,0.00,34.76,0
2015-09-28-5,11.73,11.78,25.26,0
2015-09-28-6,11.90,13.95,25.85,1
2015-09-28-7,11.34,12.26,25.26,1
2015-09-28-8,13.64,16.25,25.66,1
2015-09-28-9,8.62,4.19,25.85,1
2015-09-28-10,8.32,6.27,45.32,1
2015-09-28-11,8.83,4.19,26.07,1
2015-09-28-12,13.44,15.72,25.96,1
2015-09-28-13,14.72,16.42,30.18,0
2015-09-28-14,13.47,15.62,32.17,0
2015-09-28-15,0.00,0.00,0.00,0
2015-09-28-16,0.00,0.00,0.00,0
2015-09-28-17,0.00,0.00,0.00,0
2015-09-28-18,0.00,0.00,0.00,0
2015-09-28-19,0.00,0.00,0.00,0
2015-09-28-20,0.00,0.00,0.00,0
2015-09-28-21,0.00,0.00,0.00,0
2015-09-28-22,0.00,0.00,0.00,0
2015-09-28-23,0.00,0.00,0.00,0
2015-09-29-0,0.00,0.00,0.00,0
2015-09-29-1,0.00,0.00,0.00,0
2015-09-29-2,0.00,0.00,0.00,0
2015-09-29-3,0.00,0.00,0.00,0
2015-09-29-4,7.31,0.00,34.74,0
2015-09-29-5,8.85,8.07,27.52,0
2015-09-29-6,11.75,11.32,25.98,0
2015-09-29-7,14.81,15.60,26.61,0
2015-09-29-8,37.65,22.37,166.31,1
2015-09-29-9,18.15,21.43,35.22,1
2015-09-29-10,15.16,18.23,28.67,1
2015-09-29-11,0.36,0.00,25.15,0
2015-09-29-12,0.00,0.00,0.00,0
2015-09-29-13,0.00,0.00,0.00,0
2015-09-29-14,0.00,0.00,0.00,0
2015-09-29-15,0.00,0.00,0.00,0
2015-09-29-16,0.00,0.00,0.00,0
2015-09-29-17,0.00,0.00,0.00,0
2015-09-29-18,0.00,0.00,0.00,0
2015-09-29-19,0.00,0.00,0.00,0
2015-09-29-20,0.00,0.00,0.00,0
2015-09-29-21,0.00,0.00,0.00,0
2015-09-29-22,0.00,0.00,0.00,0
2015-09-29-23,0.00,0.00,0.00,0
2015-09-30-0,0.00,0.00,0.00,0
2015-09-30-1,0.00,0.00,0.00,0
2015-09-30-2,0.00,0.00,0.00,0
2015-09-30-3,0.00,0.00,0.00,0
2015-09-30-4,5.73,0.00,32.28,0
2015-09-30-5,12.80,12.87,29.04,0
2015-09-30-6,13.81,14.11,25.51,0
2015-09-30-7,14.15,14.72,26.09,0
2015-09-30-8,14.94,15.90,25.85,0
2015-09-30-9,15.42,16.72,26.91,0
2015-09-30-10,8.48,0.60,27.49,1
2015-09-30-11,9.02,4.30,26.02,1
2015-09-30-12,1.12,0.00,36.66,0
2015-09-30-13,0.00,0.00,0.00,0
2015-09-30-14,0.00,0.00,0.00,0
2015-09-30-15,0.00,0.00,0.00,0
2015-09-30-16,0.00,0.00,0.00,0
2015-09-30-17,0.00,0.00,0.00,0
2015-09-30-18,0.00,0.00,0.00,0
2015-09-30-19,0.00,0.00,0.00,0
2015-09-30-20,0.00,0.00,0.00,0
2015-09-30-21,0.00,0.00,0.00,0
2015-09-30-22,0.00,0.00,0.00,0
2015-09-30-23,0.00,0.00,0.00,0
2015-10-04-0,0.00,0.00,0.00,0
2015-10-04-1,0.00,0.00,0.00,0
2015-10-04-2,0.00,0.00,0.00,0
2015-10-04-3,0.00,0.00,0.00,0
2015-10-04-4,39.10,36.30,128.32,0
2015-10-04-5,77.46,79.69,172.58,0
2015-10-04-6,124.78,120.62,239.45,0
2015-10-04-7,46.71,43.34,116.44,0
2015-10-04-8,31.12,28.80,102.38,0
2015-10-04-9,24.22,22.19,94.10,0
2015-10-04-10,34.92,29.94,107.95,0
2015-10-04-11,43.59,43.79,120.88,0
2015-10-04-12,52.65,54.19,97.79,0
2015-10-04-13,59.83,59.08,142.13,0
2015-10-04-14,70.79,72.66,136.88,0
2015-10-04-15,12.67,0.00,135.41,0
2015-10-04-16,0.00,0.00,0.00,0
2015-10-04-17,0.00,0.00,0.00,0
2015-10-04-18,0.00,0.00,0.00,0
2015-10-04-19,0.00,0.00,0.00,0
2015-10-04-20,0.00,0.00,0.00,0
2015-10-04-21,0.00,0.00,0.00,0
2015-10-04-22,0.00,0.00,0.00,0
2015-10-04-23,0.00,0.00,0.00,0
2015-10-05-0,0.00,0.00,0.00,0
2015-10-05-1,0.00,0.00,0.00,0
2015-10-05-2,0.00,0.00,0.00,0
2015-10-05-3,0.00,0.00,0.00,0
2015-10-05-4,11.72,6.84,42.95,0
2015-10-05-5,9.35,6.51,34.83,0
2015-10-05-6,35.51,31.60,110.34,0
2015-10-05-7,29.12,28.12,98.62,0
2015-10-05-8,48.71,41.51,150.94,0
2015-10-05-9,40.35,33.12,162.09,0
2015-10-05-10,64.34,60.89,212.00,0
2015-10-05-11,50.09,49.78,124.48,0
2015-10-05-12,45.27,44.83,185.72,0
2015-10-05-13,49.85,49.00,120.31,0
2015-10-05-14,41.90,38.67,95.49,0
2015-10-05-15,2.27,0.00,43.58,0
2015-10-05-16,0.00,0.00,0.00,0
2015-10-05-17,0.00,0.00,0.00,0
2015-10-05-18,0.00,0.00,0.00,0
2015-10-05-19,0.00,0.00,0.00,0
2015-10-05-20,0.00,0.00,0.00,0
2015-10-05-21,0.00,0.00,0.00,0
2015-10-05-22,0.00,0.00,0.00,0
2015-10-05-23,0.00,0.00,0.00,0
2015-10-06-0,0.00,0.00,0.00,0
2015-10-06-1,0.00,0.00,0.00,0
2015-10-06-2,0.00,0.00,0.00,0
2015-10-06-3,0.00,0.00,0.00,0
2015-10-06-4,26.52,20.23,238.85,0
2015-10-06-5,29.62,23.52,196.49,0
2015-10-06-6,26.34,20.32,187.85,0
2015-10-06-7,13.79,12.15,92.80,0
2015-10-06-8,9.26,8.01,72.98,0
2015-10-06-9,22.34,12.14,199.24,0
2015-10-06-10,33.99,26.23,222.71,0
2015-10-06-11,52.27,52.42,223.93,0
2015-10-06-12,62.49,35.36,226.89,0
2015-10-06-13,100.32,85.46,220.91,0
2015-10-06-14,99.96,90.41,230.73,0
2015-10-06-15,12.69,0.00,215.60,0
2015-10-06-16,0.00,0.00,0.00,0
2015-10-06-17,0.00,0.00,0.00,0
2015-10-06-18,0.00,0.00,0.00,0
2015-10-06-19,0.00,0.00,0.00,0
2015-10-06-20,0.00,0.00,0.00,0
2015-10-06-21,0.00,0.00,0.00,0
2015-10-06-22,0.00,0.00,0.00,0
2015-10-06-23,0.00,0.00,0.00,0
2015-10-07-0,0.00,0.00,0.00,0
2015-10-07-1,0.00,0.00,0.00,0
2015-10-07-2,0.00,0.00,0.00,0
2015-10-07-3,0.00,0.00,0.00,0
2015-10-07-4,21.50,10.20,215.78,0
2015-10-07-5,72.07,36.39,248.96,0
2015-10-07-6,129.52,120.18,249.07,0
2015-10-07-7,107.18,95.80,249.07,0
2015-10-07-8,95.44,80.82,248.84,0
2015-10-07-9,100.26,85.24,249.07,0
2015-10-07-10,86.30,62.77,245.77,0
2015-10-07-11,43.88,34.17,192.69,0
2015-10-07-12,42.39,24.38,227.05,0
2015-10-07-13,101.52,100.04,241.66,1
2015-10-07-14,91.82,100.03,230.81,1
2015-10-07-15,2.12,0.00,208.37,0
2015-10-07-16,0.00,0.00,0.00,0
2015-10-07-17,0.00,0.00,0.00,0
2015-10-07-18,0.00,0.00,0.00,0
2015-10-07-19,0.00,0.00,0.00,0
2015-10-07-20,0.00,0.00,0.00,0
2015-10-07-21,0.00,0.00,0.00,0
2015-10-07-22,0.00,0.00,0.00,0
2015-10-07-23,0.00,0.00,0.00,0
2015-10-08-0,0.00,0.00,0.00,0
2015-10-08-1,0.00,0.00,0.00,0
2015-10-08-2,0.00,0.00,0.00,0
2015-10-08-3,0.00,0.00,0.00,0
2015-10-08-4,38.11,38.28,99.44,0
2015-10-08-5,109.78,98.49,239.45,0
2015-10-08-6,35.86,38.93,128.87,0
2015-10-08-7,54.74,40.45,228.99,0
2015-10-08-8,106.04,104.03,218.52,0
2015-10-08-9,35.51,35.73,68.01,0
2015-10-08-10,38.85,27.13,180.29,0
2015-10-08-11,86.88,88.05,224.50,0
2015-10-08-12,90.66,86.54,215.78,0
2015-10-08-13,118.48,116.25,239.45,0
2015-10-08-14,132.54,137.80,235.27,0
2015-10-08-15,31.03,0.00,184.75,0
2015-10-08-16,0.00,0.00,0.00,0
2015-10-08-17,0.00,0.00,0.00,0
2015-10-08-18,0.00,0.00,0.00,0
2015-10-08-19,0.00,0.00,0.00,0
2015-10-08-20,0.00,0.00,0.00,0
2015-10-08-21,0.00,0.00,0.00,0
2015-10-08-22,0.00,0.00,0.00,0
2015-10-08-23,0.00,0.00,0.00,0
2015-10-09-0,0.00,0.00,0.00,0
2015-10-09-1,0.00,0.00,0.00,0
2015-10-09-2,0.00,0.00,0.00,0
2015-10-09-3,0.83,0.00,73.87,0
2015-10-09-4,23.79,21.26,205.95,0
2015-10-09-5,16.73,8.90,235.86,0
2015-10-09-6,19.19,14.30,191.84,0
2015-10-09-7,15.21,11.86,187.47,0
2015-10-09-8,19.76,13.91,183.77,0
2015-10-09-9,44.40,41.54,187.77,0
2015-10-09-10,64.29,65.95,155.37,0
2015-10-09-11,56.87,54.65,165.07,0
2015-10-09-12,59.11,59.51,119.75,0
2015-10-09-13,74.97,75.59,180.09,0
2015-10-09-14,61.18,51.56,193.27,0
2015-10-09-15,31.08,0.00,134.42,0
2015-10-09-16,0.00,0.00,0.00,0
2015-10-09-17,0.00,0.00,0.00,0
2015-10-09-18,0.00,0.00,0.00,0
2015-10-09-19,0.00,0.00,0.00,0
2015-10-09-20,0.00,0.00,0.00,0
2015-10-09-21,0.00,0.00,0.00,0
2015-10-09-22,0.00,0.00,0.00,0
2015-10-09-23,0.00,0.00,0.00,0
2015-10-11-0,0.00,0.00,0.00,0
2015-10-11-1,0.00,0.00,0.00,0
2015-10-11-2,0.00,0.00,0.00,0
2015-10-11-3,2.99,0.00,44.08,0
2015-10-11-4,12.77,10.96,47.32,0
2015-10-11-5,5.94,3.58,100.54,0
2015-10-11-6,13.65,5.96,193.12,0
2015-10-11-7,12.37,5.64,162.95,0
2015-10-11-8,6.00,2.38,69.31,0
2015-10-11-9,4.32,1.78,32.59,0
2015-10-11-10,4.55,2.08,25.69,0
2015-10-11-11,42.02,17.72,227.08,0
2015-10-11-12,67.30,64.64,217.71,0
2015-10-11-13,55.81,45.89,202.30,0
2015-10-11-14,49.64,43.15,196.15,0
2015-10-11-15,31.34,0.00,167.73,0
2015-10-11-16,0.00,0.00,0.00,0
2015-10-11-17,0.00,0.00,0.00,0
2015-10-11-18,0.00,0.00,0.00,0
2015-10-11-19,0.00,0.00,0.00,0
2015-10-11-20,0.00,0.00,0.00,0
2015-10-11-21,0.00,0.00,0.00,0
2015-10-11-22,0.00,0.00,0.00,0
2015-10-11-23,0.00,0.00,0.00,0
2015-10-12-0,0.00,0.00,0.00,0
2015-10-12-1,0.00,0.00,0.00,0
2015-10-12-2,0.00,0.00,0.00,0
2015-10-12-3,3.42,0.00,57.16,0
2015-10-12-4,10.49,7.44,59.87,0
2015-10-12-5,4.34,2.39,53.68,0
2015-10-12-6,15.82,5.03,214.25,0
2015-10-12-7,41.37,22.21,235.99,0
2015-10-12-8,68.34,55.86,239.45,0
2015-10-12-9,42.83,39.56,197.09,0
2015-10-12-10,90.69,74.75,239.66,0
2015-10-12-11,93.56,97.57,242.80,0
2015-10-12-12,68.28,52.00,208.50,0
2015-10-12-13,68.72,52.59,213.30,0
2015-10-12-14,73.40,63.96,206.34,0
2015-10-12-15,51.59,10.52,229.28,0
2015-10-12-16,0.00,0.00,0.00,0
2015-10-12-17,0.00,0.00,0.00,0
2015-10-12-18,0.00,0.00,0.00,0
2015-10-12-19,0.00,0.00,0.00,0
2015-10-12-20,0.00,0.00,0.00,0
2015-10-12-21,0.00,0.00,0.00,0
2015-10-12-22,0.00,0.00,0.00,0
2015-10-12-23,0.00,0.00,0.00,0
2015-10-13-0,0.00,0.00,0.00,0
2015-10-13-1,0.00,0.00,0.00,0
2015-10-13-2,0.00,0.00,0.00,0
2015-10-13-3,4.23,0.00,84.12,0
2015-10-13-4,22.98,20.44,181.27,0
2015-10-13-5,30.31,21.54,207.47,0
2015-10-13-6,73.15,56.47,239.45,0
2015-10-13-7,100.17,84.90,248.96,0
2015-10-13-8,49.36,43.90,209.72,0
2015-10-13-9,116.70,117.67,222.71,0
2015-10-13-10,42.24,36.57,131.71,0
2015-10-13-11,19.20,20.13,40.27,0
2015-10-13-12,12.97,11.82,30.29,0
2015-10-13-13,8.30,5.04,38.40,0
2015-10-13-14,14.18,7.14,93.31,0
2015-10-13-15,26.21,0.00,147.58,0
2015-10-13-16,0.00,0.00,0.00,0
2015-10-13-17,0.00,0.00,0.00,0
2015-10-13-18,0.00,0.00,0.00,0
2015-10-13-19,0.00,0.00,0.00,0
2015-10-13-20,0.00,0.00,0.00,0
2015-10-13-21,0.00,0.00,0.00,0
2015-10-13-22,0.00,0.00,0.00,0
2015-10-13-23,0.00,0.00,0.00,0
2015-10-14-0,0.00,0.00,0.00,0
2015-10-14-1,0.00,0.00,0.00,0
2015-10-14-2,0.00,0.00,0.00,0
2015-10-14-3,8.52,0.00,172.21,0
2015-10-14-4,47.13,35.82,220.58,0
2015-10-14-5,47.20,42.95,199.07,0
2015-10-14-6,38.32,36.60,128.75,0
2015-10-14-7,30.44,25.50,191.54,0
2015-10-14-8,79.99,71.32,212.24,0
2015-10-14-9,63.75,46.79,215.53,0
2015-10-14-10,66.52,65.19,219.47,0
2015-10-14-11,68.48,68.17,156.26,0
2015-10-14-12,28.03,27.58,58.45,0
2015-10-14-13,21.34,20.84,47.82,0
2015-10-14-14,19.03,19.20,39.57,0
2015-10-14-15,15.07,11.39,58.94,0
2015-10-14-16,0.00,0.00,0.00,0
2015-10-14-17,0.00,0.00,0.00,0
2015-10-14-18,0.00,0.00,0.00,0
2015-10-14-19,0.00,0.00,0.00,0
2015-10-14-20,0.00,0.00,0.00,0
2015-10-14-21,0.00,0.00,0.00,0
2015-10-14-22,0.00,0.00,0.00,0
2015-10-14-23,0.00,0.00,0.00,0
2015-10-15-0,0.00,0.00,0.00,0
2015-10-15-1,0.00,0.00,0.00,0
2015-10-15-2,0.00,0.00,0.00,0
2015-10-15-3,5.08,0.00,30.31,0
2015-10-15-4,6.75,4.48,29.72,0
2015-10-15-5,5.07,3.59,32.25,0
2015-10-15-6,12.58,6.82,123.98,0
2015-10-15-7,33.39,32.22,190.96,0
2015-10-15-8,43.73,40.64,196.38,0
2015-10-15-9,52.49,42.43,202.85,0
2015-10-15-10,48.98,38.12,223.90,0
2015-10-15-11,29.59,23.70,176.55,0
2015-10-15-12,37.80,26.37,209.36,0
2015-10-15-13,24.99,19.52,76.67,0
2015-10-15-14,24.57,22.50,72.91,0
2015-10-15-15,20.73,14.94,101.08,0
2015-10-15-16,0.00,0.00,0.00,0
2015-10-15-17,0.00,0.00,0.00,0
2015-10-15-18,0.00,0.00,0.00,0
2015-10-15-19,0.00,0.00,0.00,0
2015-10-15-20,0.00,0.00,0.00,0
2015-10-15-21,0.00,0.00,0.00,0
2015-10-15-22,0.00,0.00,0.00,0
2015-10-15-23,0.00,0.00,0.00,0
2015-10-16-0,0.00,0.00,0.00,0
2015-10-16-1,0.00,0.00,0.00,0
2015-10-16-2,0.00,0.00,0.00,0
2015-10-16-3,7.38,0.00,144.76,0
2015-10-16-4,24.10,15.86,199.58,0
2015-10-16-5,30.39,20.17,191.66,0
2015-10-16-6,26.60,21.03,183.58,0
2015-10-16-7,16.65,12.45,178.83,0
2015-10-16-8,30.79,15.68,226.61,0
2015-10-16-9,24.12,14.23,141.18,0
2015-10-16-10,11.34,6.25,63.25,0
2015-10-16-11,8.99,4.75,76.83,0
2015-10-16-12,8.34,3.88,41.78,0
2015-10-16-13,15.31,5.96,107.71,0
2015-10-16-14,27.63,21.97,115.34,0
